16,25,K
16,26,B
16,27,B
16,28,K
16,29,B
16,30,B
16,31,B
16,32,B
16,33,K
16,34,B
16,35,B
16,36,K
16,37,B
16,38,B
16,39,K
16,40,B
16,41,B
16,42,K
16,43,B
16,44,B
16,45,B
16,46,B
16,47,B
16,48,K
16,49,B
17,0,B
17,1,B
17,2,B
17,3,K
17,4,B
17,5,K
17,6,B
17,7,K
17,8,B
17,9,K
17,10,B
17,11,K
17,12,K
17,13,K
17,14,B
17,15,B
17,16,K
17,17,B
17,18,B
17,19,K
17,20,K
17,21,K
17,22,K
17,23,K
17,24,K
17,25,K
17,26,B
17,27,B
17,28,K
17,29,B
17,30,B
17,31,B
17,32,B
17,33,K
17,34,B
17,35,B
17,36,K
17,37,B
17,38,B
17,39,K
17,40,B
17,41,B
17,42,B
17,43,B
17,44,B
17,45,B
17,46,K
17,47,B
17,48,B
17,49,B
18,0,B
18,1,K
18,2,B
18,3,B
18,4,B
18,5,K
18,6,K
18,7,B
18,8,B
18,9,K
18,10,K
18,11,B
18,12,B
18,13,B
18,14,B
18,15,B
18,16,K
18,17,B
18,18,B
18,19,K
18,20,B
18,21,B
18,22,K
18,23,B
18,24,B
18,25,K
18,26,B
18,27,B
18,28,K
18,29,K
18,30,K
18,31,K
18,32,K
18,33,K
18,34,B
18,35,B
18,36,K
18,37,B
18,38,B
18,39,B
18,40,B
18,41,K
18,42,B
18,43,K
18,44,K
18,45,K
18,46,B
18,47,K
18,48,B
18,49,B
19,0,B
19,1,K
19,2,B
19,3,B
19,4,B
19,5,B
19,6,B
19,7,K
19,8,K
19,9,B
19,10,B
19,11,B
19,12,K
19,13,B
19,14,B
19,15,B
19,16,K
19,17,B
19,18,B
19,19,K
19,20,B
19,21,B
19,22,B
19,23,B
19,24,B
19,25,K
19,26,B
19,27,B
19,28,K
19,29,B
19,30,B
19,31,B
19,32,B
19,33,K
19,34,B
19,35,B
19,36,K
19,37,B
19,38,B
19,39,B
19,40,B
19,41,B
19,42,B
19,43,B
19,44,B
19,45,B
19,46,K
19,47,K
19,48,B
19,49,B
20,0,B
20,1,K
20,2,K
20,3,B
20,4,K
20,5,K
20,6,B
20,7,K
20,8,B
20,9,K
20,10,B
20,11,B
20,12,K
20,13,K
20,14,K
20,15,B
20,16,K
20,17,B
20,18,B
20,19,K
20,20,B
20,21,B
20,22,B
20,23,B
20,24,B
20,25,K
20,26,B
20,27,B
20,28,K
20,29,B
20,30,B
20,31,B
20,32,B
20,33,K
20,34,B
20,35,B
20,36,K
20,37,B
20,38,B
20,39,B
20,40,K
20,41,K
20,42,K
20,43,K
20,44,K
20,45,B
20,46,B
20,47,B
20,48,B
20,49,B
21,0,B
21,1,K
21,2,K
21,3,K
21,4,B
21,5,B
21,6,B
21,7,B
21,8,K
21,9,K
21,10,K
21,11,B
21,12,B
21,13,B
21,14,B
21,15,B
21,16,K
21,17,B
21,18,B
21,19,B
21,20,B
21,21,B
21,22,B
21,23,B
21,24,B
21,25,B
21,26,B
21,27,B
21,28,B
21,29,B
21,30,B
21,31,B
21,32,B
21,33,B
21,34,B
21,35,B
21,36,K
21,37,B
21,38,B
21,39,B
21,40,B
21,41,B
21,42,K
21,43,B
21,44,K
21,45,B
21,46,K
21,47,K
21,48,B
21,49,B
22,0,B
22,1,B
22,2,B
22,3,K
22,4,B
22,5,B
22,6,B
22,7,B
22,8,B
22,9,B
22,10,B
22,11,B
22,12,B
22,13,K
22,14,B
22,15,B
22,16,B
22,17,K
22,18,K
22,19,K
22,20,K
22,21,K
22,22,K
22,23,K
22,24,K
22,25,K
22,26,K
22,27,K
22,28,K
22,29,K
22,30,K
22,31,K
22,32,K
22,33,K
22,34,K
22,35,K
22,36,B
22,37,B
22,38,B
22,39,B
22,40,K
22,41,B
22,42,K
22,43,K
22,44,B
22,45,K
22,46,B
22,47,K
22,48,B
22,49,B
23,0,B
23,1,B
23,2,B
23,3,K
23,4,B
23,5,K
23,6,B
23,7,K
23,8,B
23,9,B
23,10,B
23,11,K
23,12,K
23,13,K
23,14,K
23,15,B
23,16,B
23,17,B
23,18,B
23,19,B
23,20,B
23,21,B
23,22,B
23,23,B
23,24,B
23,25,B
23,26,B
23,27,B
23,28,B
23,29,B
23,30,B
23,31,B
23,32,B
23,33,B
23,34,B
23,35,B
23,36,B
23,37,B
23,38,B
23,39,B
23,40,K
23,41,B
23,42,K
23,43,K
23,44,K
23,45,K
23,46,B
23,47,K
23,48,B
23,49,B
24,0,B
24,1,B
24,2,B
24,3,K
24,4,B
24,5,B
24,6,B
24,7,K
24,8,B
24,9,B
24,10,B
24,11,B
24,12,K
24,13,B
24,14,B
24,15,B
24,16,B
24,17,K
24,18,K
24,19,K
24,20,K
24,21,K
24,22,K
24,23,B
24,24,K
24,25,B
24,26,B
24,27,B
24,28,K
24,29,K
24,30,B
24,31,B
24,32,B
24,33,K
24,34,B
24,35,B
24,36,B
24,37,B
24,38,B
24,39,B
24,40,K
24,41,B
24,42,B
24,43,B
24,44,K
24,45,B
24,46,B
24,47,B
24,48,B
24,49,B
25,0,B
25,1,B
25,2,K
25,3,B
25,4,B
25,5,K
25,6,K
25,7,K
25,8,B
25,9,K
25,10,K
25,11,B
25,12,B
25,13,K
25,14,K
25,15,K
25,16,K
25,17,B
25,18,B
25,19,B
25,20,B
25,21,B
25,22,K
25,23,B
25,24,B
25,25,B
25,26,B
25,27,K
25,28,K
25,29,B
25,30,K
25,31,K
25,32,B
25,33,B
25,34,B
25,35,B
25,36,K
25,37,B
25,38,B
25,39,B
25,40,B
25,41,K
25,42,B
25,43,B
25,44,K
25,45,B
25,46,B
25,47,B
25,48,K
25,49,K
26,0,B
26,1,B
26,2,B
26,3,K
26,4,K
26,5,B
26,6,K
26,7,K
26,8,K
26,9,K
26,10,B
26,11,K
26,12,K
26,13,B
26,14,B
26,15,K
26,16,B
26,17,K
26,18,K
26,19,K
26,20,K
26,21,K
26,22,K
26,23,K
26,24,K
26,25,B
26,26,K
26,27,B
26,28,B
26,29,B
26,30,B
26,31,B
26,32,K
26,33,B
26,34,K
26,35,B
26,36,B
26,37,B
26,38,B
26,39,B
26,40,K
26,41,B
26,42,K
26,43,B
26,44,K
26,45,K
26,46,B
26,47,B
26,48,B
26,49,B
27,0,B
27,1,B
27,2,B
27,3,B
27,4,B
27,5,B
27,6,B
27,7,B
27,8,B
27,9,B
27,10,B
27,11,B
27,12,B
27,13,B
27,14,B
27,15,B
27,16,B
27,17,B
27,18,B
27,19,B
27,20,B
27,21,B
27,22,B
27,23,B
27,24,B
27,25,B
27,26,B
27,27,K
27,28,K
27,29,B
27,30,B
27,31,B
27,32,K
27,33,B
27,34,B
27,35,K
27,36,K
27,37,K
27,38,K
27,39,B
27,40,K
27,41,K
27,42,K
27,43,B
27,44,K
27,45,B
27,46,B
27,47,B
27,48,B
27,49,K
28,0,K
28,1,K
28,2,K
28,3,K
28,4,K
28,5,K
28,6,K
28,7,K
28,8,B
28,9,K
28,10,B
28,11,K
28,12,K
28,13,B
28,14,B
28,15,K
28,16,B
28,17,K
28,18,B
28,19,K
28,20,B
28,21,B
28,22,B
28,23,B
28,24,K
28,25,K
28,26,B
28,27,B
28,28,B
28,29,K
28,30,K
28,31,K
28,32,K
28,33,K
28,34,K
28,35,K
28,36,B
28,37,B
28,38,B
28,39,B
28,40,K
28,41,B
28,42,B
28,43,B
28,44,K
28,45,B
28,46,B
28,47,B
28,48,K
28,49,K
29,0,B
29,1,B
29,2,B
29,3,B
29,4,B
29,5,B
29,6,B
29,7,K
29,8,B
29,9,K
29,10,B
29,11,K
29,12,K
29,13,B
29,14,B
29,15,K
29,16,K
29,17,B
29,18,K
29,19,B
29,20,K
29,21,K
29,22,K
29,23,B
29,24,B
29,25,B
29,26,K
29,27,K
29,28,B
29,29,B
29,30,B
29,31,B
29,32,B
29,33,B
29,34,B
29,35,B
29,36,B
29,37,B
29,38,B
29,39,B
29,40,B
29,41,B
29,42,B
29,43,B
29,44,B
29,45,B
29,46,B
29,47,B
29,48,B
29,49,B
30,0,K
30,1,K
30,2,B
30,3,B
30,4,K
30,5,B
30,6,B
30,7,B
30,8,B
30,9,B
30,10,K
30,11,B
30,12,K
30,13,B
30,14,K
30,15,K
30,16,B
30,17,K
30,18,B
30,19,K
30,20,B
30,21,B
30,22,B
30,23,K
30,24,B
30,25,B
30,26,K
30,27,B
30,28,B
30,29,K
30,30,K
30,31,K
30,32,B
30,33,B
30,34,B
30,35,B
30,36,B
30,37,K
30,38,K
30,39,B
30,40,B
30,41,B
30,42,B
30,43,K
30,44,B
30,45,B
30,46,B
30,47,B
30,48,B
30,49,K
31,0,B
31,1,K
31,2,K
31,3,K
31,4,B
31,5,B
31,6,K
31,7,B
31,8,B
31,9,B
31,10,B
31,11,K
31,12,B
31,13,K
31,14,B
31,15,K
31,16,B
31,17,B
31,18,K
31,19,B
31,20,B
31,21,B
31,22,B
31,23,B
31,24,B
31,25,K
31,26,K
31,27,B
31,28,K
31,29,B
31,30,B
31,31,K
31,32,K
31,33,K
31,34,K
31,35,K
31,36,K
31,37,B
31,38,B
31,39,K
31,40,K
31,41,B
31,42,K
31,43,K
31,44,B
31,45,B
31,46,B
31,47,K
31,48,B
31,49,K
32,0,B
32,1,K
32,2,B
32,3,K
32,4,K
32,5,B
32,6,K
32,7,K
32,8,B
32,9,B
32,10,K
32,11,K
32,12,B
32,13,B
32,14,K
32,15,B
32,16,K
32,17,B
32,18,K
32,19,K
32,20,B
32,21,B
32,22,B
32,23,B
32,24,B
32,25,B
32,26,K
32,27,K
32,28,K
32,29,B
32,30,K
32,31,K
32,32,K
32,33,K
32,34,B
32,35,B
32,36,B
32,37,B
32,38,K
32,39,B
32,40,B
32,41,K
32,42,K
32,43,B
32,44,K
32,45,B
32,46,K
32,47,B
32,48,K
32,49,K
33,0,B
33,1,B
33,2,B
33,3,K
33,4,B
33,5,B
33,6,B
33,7,B
33,8,B
33,9,B
33,10,B
33,11,B
33,12,K
33,13,B
33,14,B
33,15,B
33,16,B
33,17,B
33,18,B
33,19,B
33,20,K
33,21,B
33,22,K
33,23,B
33,24,B
33,25,B
33,26,K
33,27,B
33,28,B
33,29,B
33,30,K
33,31,B
33,32,B
33,33,K
33,34,B
33,35,B
33,36,B
33,37,B
33,38,K
33,39,K
33,40,B
33,41,B
33,42,B
33,43,K
33,44,K
33,45,K
33,46,K
33,47,B
33,48,K
33,49,K
34,0,B
34,1,B
34,2,K
34,3,B
34,4,K
34,5,K
34,6,K
34,7,B
34,8,B
34,9,K
34,10,B
34,11,B
34,12,B
34,13,B
34,14,K
34,15,K
34,16,B
34,17,K
34,18,B
34,19,B
34,20,B
34,21,K
34,22,B
34,23,B
34,24,B
34,25,B
34,26,K
34,27,B
34,28,B
34,29,K
34,30,B
34,31,K
34,32,K
34,33,K
34,34,K
34,35,B
34,36,B
34,37,B
34,38,K
34,39,B
34,40,B
34,41,B
34,42,K
34,43,B
34,44,K
34,45,K
34,46,K
34,47,B
34,48,B
34,49,K
35,0,B
35,1,K
35,2,B
35,3,K
35,4,B
35,5,B
35,6,B
35,7,B
35,8,K
35,9,B
35,10,B
35,11,B
35,12,B
35,13,B
35,14,K
35,15,K
35,16,K
35,17,K
35,18,B
35,19,K
35,20,B
35,21,K
35,22,B
35,23,B
35,24,B
35,25,B
35,26,K
35,27,B
35,28,B
35,29,K
35,30,B
35,31,K
35,32,B
35,33,B
35,34,B
35,35,B
35,36,B
35,37,K
35,38,B
35,39,B
35,40,B
35,41,B
35,42,B
35,43,B
35,44,K
35,45,K
35,46,K
35,47,B
35,48,B
35,49,K
36,0,K
36,1,B
36,2,K
36,3,B
36,4,K
36,5,K
36,6,B
36,7,B
36,8,B
36,9,B
36,10,K
36,11,B
36,12,B
36,13,K
36,14,K
36,15,B
36,16,B
36,17,K
36,18,B
36,19,B
36,20,B
36,21,B
36,22,K
36,23,B
36,24,K
36,25,B
36,26,B
36,27,B
36,28,B
36,29,K
36,30,B
36,31,B
36,32,B
36,33,B
36,34,K
36,35,K
36,36,K
36,37,B
36,38,B
36,39,B
36,40,B
36,41,B
36,42,B
36,43,B
36,44,B
36,45,K
36,46,K
36,47,K
36,48,K
36,49,B
37,0,K
37,1,B
37,2,B
37,3,K
37,4,K
37,5,B
37,6,K
37,7,K
37,8,K
37,9,K
37,10,B
37,11,B
37,12,B
37,13,B
37,14,B
37,15,B
37,16,K
37,17,B
37,18,K
37,19,B
37,20,K
37,21,B
37,22,B
37,23,B
37,24,K
37,25,K
37,26,B
37,27,B
37,28,B
37,29,B
37,30,K
37,31,B
37,32,K
37,33,B
37,34,B
37,35,B
37,36,B
37,37,B
37,38,B
37,39,B
37,40,B
37,41,K
37,42,K
37,43,B
37,44,K
37,45,B
37,46,B
37,47,K
37,48,K
37,49,K
38,0,B
38,1,B
38,2,K
38,3,K
38,4,K
38,5,B
38,6,K
38,7,K
38,8,B
38,9,B
38,10,K
38,11,K
38,12,B
38,13,B
38,14,B
38,15,B
38,16,K
38,17,B
38,18,K
38,19,K
38,20,B
38,21,K
38,22,B
38,23,K
38,24,B
38,25,B
38,26,B
38,27,K
38,28,B
38,29,K
38,30,B
38,31,K
38,32,B
38,33,B
38,34,K
38,35,K
38,36,B
38,37,B
38,38,B
38,39,B
38,40,K
38,41,B
38,42,B
38,43,K
38,44,B
38,45,K
38,46,B
38,47,B
38,48,B
38,49,K
39,0,K
39,1,B
39,2,B
39,3,B
39,4,B
39,5,K
39,6,B
39,7,K
39,8,B
39,9,B
39,10,B
39,11,K
39,12,B
39,13,B
39,14,K
39,15,B
39,16,B
39,17,K
39,18,B
39,19,K
39,20,B
39,21,B
39,22,K
39,23,B
39,24,B
39,25,B
39,26,B
39,27,B
39,28,B
39,29,K
39,30,B
39,31,K
39,32,K
39,33,B
39,34,B
39,35,B
39,36,B
39,37,B
39,38,K
39,39,K
39,40,B
39,41,K
39,42,B
39,43,K
39,44,B
39,45,K
39,46,B
39,47,B
39,48,K
39,49,B
40,0,B
40,1,B
40,2,B
40,3,B
40,4,K
40,5,K
40,6,K
40,7,K
40,8,B
40,9,K
40,10,B
40,11,K
40,12,B
40,13,B
40,14,K
40,15,B
40,16,B
40,17,B
40,18,K
40,19,B
40,20,B
40,21,B
40,22,B
40,23,K
40,24,B
40,25,B
40,26,B
40,27,K
40,28,K
40,29,K
40,30,B
40,31,K
40,32,K
40,33,K
40,34,K
40,35,B
40,36,B
40,37,B
40,38,B
40,39,B
40,40,K
40,41,K
40,42,K
40,43,B
40,44,K
40,45,K
40,46,K
40,47,K
40,48,K
40,49,B
41,0,B
41,1,B
41,2,K
41,3,K
41,4,B
41,5,B
41,6,K
41,7,B
41,8,B
41,9,B
41,10,B
41,11,K
41,12,B
41,13,K
41,14,B
41,15,B
41,16,K
41,17,B
41,18,B
41,19,K
41,20,K
41,21,B
41,22,B
41,23,K
41,24,B
41,25,B
41,26,B
41,27,K
41,28,B
41,29,K
41,30,B
41,31,K
41,32,K
41,33,B
41,34,K
41,35,K
41,36,K
41,37,B
41,38,B
41,39,B
41,40,B
41,41,B
41,42,B
41,43,B
41,44,B
41,45,K
41,46,B
41,47,B
41,48,K
41,49,B
42,0,B
42,1,B
42,2,B
42,3,K
42,4,K
42,5,B
42,6,B
42,7,K
42,8,B
42,9,B
42,10,K
42,11,B
42,12,B
42,13,K
42,14,K
42,15,K
42,16,B
42,17,B
42,18,K
42,19,B
42,20,B
42,21,K
42,22,K
42,23,K
42,24,B
42,25,K
42,26,K
42,27,K
42,28,B
42,29,B
42,30,K
42,31,K
42,32,K
42,33,K
42,34,B
42,35,K
42,36,B
42,37,B
42,38,K
42,39,K
42,40,K
42,41,B
42,42,B
42,43,K
42,44,B
42,45,K
42,46,B
42,47,B
42,48,B
42,49,B
43,0,K
43,1,B
43,2,B
43,3,K
43,4,B
43,5,B
43,6,B
43,7,K
43,8,B
43,9,B
43,10,K
43,11,B
43,12,B
43,13,B
43,14,B
43,15,K
43,16,B
43,17,B
43,18,B
43,19,K
43,20,K
43,21,B
43,22,K
43,23,K
43,24,K
43,25,B
43,26,K
43,27,B
43,28,B
43,29,B
43,30,B
43,31,B
43,32,B
43,33,K
43,34,B
43,35,K
43,36,B
43,37,B
43,38,B
43,39,K
43,40,K
43,41,K
43,42,K
43,43,B
43,44,K
43,45,K
43,46,K
43,47,K
43,48,K
43,49,B
44,0,K
44,1,B
44,2,K
44,3,K
44,4,K
44,5,B
44,6,K
44,7,B
44,8,K
44,9,K
44,10,K
44,11,B
44,12,B
44,13,B
44,14,B
44,15,B
44,16,K
44,17,K
44,18,B
44,19,K
44,20,B
44,21,B
44,22,K
44,23,B
44,24,B
44,25,B
44,26,B
44,27,B
44,28,K
44,29,B
44,30,B
44,31,K
44,32,B
44,33,B
44,34,B
44,35,B
44,36,B
44,37,K
44,38,B
44,39,K
44,40,B
44,41,B
44,42,K
44,43,K
44,44,B
44,45,K
44,46,B
44,47,B
44,48,B
44,49,K
45,0,B
45,1,K
45,2,B
45,3,B
45,4,K
45,5,K
45,6,K
45,7,B
45,8,K
45,9,K
45,10,K
45,11,K
45,12,B
45,13,B
45,14,K
45,15,B
45,16,K
45,17,K
45,18,B
45,19,B
45,20,B
45,21,B
45,22,B
45,23,B
45,24,B
45,25,K
45,26,K
45,27,B
45,28,B
45,29,B
45,30,B
45,31,B
45,32,B
45,33,K
45,34,B
45,35,K
45,36,K
45,37,B
45,38,B
45,39,B
45,40,K
45,41,B
45,42,K
45,43,B
45,44,B
45,45,B
45,46,B
45,47,B
45,48,B
45,49,B
46,0,B
46,1,B
46,2,B
46,3,B
46,4,K
46,5,K
46,6,K
46,7,B
46,8,K
46,9,B
46,10,K
46,11,K
46,12,B
46,13,B
46,14,K
46,15,B
46,16,B
46,17,K
46,18,B
46,19,K
46,20,B
46,21,K
46,22,K
46,23,B
46,24,B
46,25,K
46,26,K
46,27,B
46,28,K
46,29,K
46,30,K
46,31,K
46,32,K
